Num_threads, size, secs, AVG_already_solved, SD_already_solved, AVG_iterations, SD_iterations, thread_assigment_method
  1,      30000, 109.96762,         0.0000,         0.0000, 1671668136.0000,         0.0000, 1
  1,      30000, 108.79640,         0.0000,         0.0000, 1671758258.0000,         0.0000, 1
  1,      30000, 109.61645,         0.0000,         0.0000, 1673063373.0000,         0.0000, 1
  1,      30000, 109.52529,         0.0000,         0.0000, 1672204431.0000,         0.0000, 1
