


dp_mem
NUM_THREADS, SEQUENCE_LENGTH, SECS
17, 7000, 0.632264 
17, 7000, 0.691190 
17, 7000, 0.707432 
17, 7000, 0.657005 
17, 7000, 0.565560 
17, 7000, 0.571075 
17, 8000, 0.850423 
17, 8000, 0.906694 
17, 8000, 0.839635 
17, 8000, 0.812839 
17, 8000, 0.836224 
17, 8000, 0.906282 
17, 9000, 1.156519 
17, 9000, 1.117803 
17, 9000, 1.088003 
17, 9000, 1.038395 
17, 9000, 1.070001 
17, 9000, 1.077480 
17, 10000, 1.370727 
17, 10000, 1.326182 
17, 10000, 1.377703 
17, 10000, 1.532234 
17, 10000, 1.423918 
17, 10000, 1.315746 
17, 11000, 1.677654 
17, 11000, 1.703568 
17, 11000, 1.654090 
17, 11000, 1.601460 
17, 11000, 1.772543 
17, 11000, 1.754914 
17, 12000, 1.797331 
17, 12000, 2.109323 
17, 12000, 1.784559 
17, 12000, 1.724948 
17, 12000, 1.953118 
17, 12000, 1.952845 
17, 13000, 2.523422 
17, 13000, 2.509551 
17, 13000, 2.415631 
17, 13000, 2.450068 
17, 13000, 2.235263 
17, 13000, 2.292102 
17, 14000, 2.746924 
17, 14000, 2.798055 
17, 14000, 2.786239 
17, 14000, 2.581360 
17, 14000, 2.847716 
17, 14000, 2.553150 
17, 15000, 3.214424 
17, 15000, 3.102814 
17, 15000, 3.412482 
17, 15000, 3.230667 
17, 15000, 3.349868 
17, 15000, 3.049102 
17, 16000, 3.642329 
17, 16000, 3.517325 
17, 16000, 3.617213 
17, 16000, 4.003340 
17, 16000, 3.831626 
17, 16000, 3.491051 
17, 17000, 4.280503 
17, 17000, 3.944073 
17, 17000, 4.262126 
17, 17000, 3.999275 
17, 17000, 4.320979 
17, 17000, 3.811048 
17, 18000, 5.022369 
17, 18000, 4.601085 
17, 18000, 4.633150 
17, 18000, 4.377330 
17, 18000, 4.306367 
17, 18000, 4.496001 
17, 19000, 4.624552 
17, 19000, 5.274126 
17, 19000, 5.010339 
17, 19000, 5.024763 
17, 19000, 5.143131 
17, 19000, 5.248007 
17, 20000, 5.326877 
17, 20000, 5.371352 
17, 20000, 5.964981 
17, 20000, 5.468750 
17, 20000, 5.209140 
17, 20000, 5.711943 
18, 1000, 0.018125 
18, 1000, 0.020845 
18, 1000, 0.015924 
18, 1000, 0.016208 
18, 1000, 0.016565 
18, 1000, 0.015267 
18, 2000, 0.062458 
18, 2000, 0.054018 
18, 2000, 0.058166 
18, 2000, 0.053278 
18, 2000, 0.057300 
18, 2000, 0.056329 
18, 3000, 0.114412 
18, 3000, 0.117013 
18, 3000, 0.114534 
18, 3000, 0.124081 
18, 3000, 0.124749 
18, 3000, 0.123270 
18, 4000, 0.213582 
18, 4000, 0.185728 
18, 4000, 0.172430 
18, 4000, 0.174284 
18, 4000, 0.182025 
18, 4000, 0.219236 
18, 5000, 0.301881 
18, 5000, 0.304723 
18, 5000, 0.352669 
18, 5000, 0.345118 
18, 5000, 0.342741 
18, 5000, 0.337691 
18, 6000, 0.494729 
18, 6000, 0.490005 
18, 6000, 0.437494 
18, 6000, 0.460707 
18, 6000, 0.466741 
18, 6000, 0.519561 
18, 7000, 0.631600 
18, 7000, 0.609443 
18, 7000, 0.635644 
18, 7000, 0.688242 
18, 7000, 0.607625 
18, 7000, 0.679885 
18, 8000, 0.897373 
18, 8000, 0.937933 
18, 8000, 0.844084 
18, 8000, 0.872370 
18, 8000, 0.828414 
18, 8000, 0.818052 
18, 9000, 1.187170 
18, 9000, 1.087641 
18, 9000, 1.138043 
18, 9000, 1.066855 
18, 9000, 0.970969 
18, 9000, 1.148702 
18, 10000, 1.503257 
18, 10000, 1.213688 
18, 10000, 1.424187 
18, 10000, 1.398134 
18, 10000, 1.232910 
18, 10000, 1.419275 
18, 11000, 1.615004 
18, 11000, 1.596356 
18, 11000, 1.627306 
18, 11000, 1.726823 
18, 11000, 1.728432 
18, 11000, 1.611785 
18, 12000, 1.934672 
18, 12000, 2.012551 
18, 12000, 2.133914 
18, 12000, 2.070746 
18, 12000, 1.960455 
18, 12000, 1.933358 
18, 13000, 2.432713 
18, 13000, 2.356388 
18, 13000, 2.392584 
18, 13000, 2.170985 
18, 13000, 2.680425 
18, 13000, 2.477295 
18, 14000, 2.827967 
18, 14000, 2.234918 
18, 14000, 2.753495 
18, 14000, 2.679154 
18, 14000, 2.670060 
18, 14000, 2.691643 
18, 15000, 3.078310 
18, 15000, 2.970786 
18, 15000, 3.323199 
18, 15000, 3.003983 
18, 15000, 3.139738 
18, 15000, 3.160003 
18, 16000, 3.667843 
18, 16000, 3.589908 
18, 16000, 3.560769 
18, 16000, 3.619722 
18, 16000, 3.177552 
18, 16000, 3.741405 
18, 17000, 3.856535 
18, 17000, 4.190432 
18, 17000, 3.897837 
18, 17000, 4.193002 
18, 17000, 4.252875 
18, 17000, 3.972538 
18, 18000, 4.525064 
18, 18000, 4.496379 
18, 18000, 4.249142 
18, 18000, 4.590831 
18, 18000, 4.381443 
18, 18000, 4.150302 
18, 19000, 4.982920 
18, 19000, 5.006863 
18, 19000, 4.906441 
18, 19000, 5.408538 
18, 19000, 5.073173 
18, 19000, 4.935214 
18, 20000, 5.365634 
18, 20000, 5.444670 
18, 20000, 5.763333 
18, 20000, 5.514706 
18, 20000, 5.041141 
18, 20000, 5.666150 
19, 1000, 0.014439 
19, 1000, 0.017335 
19, 1000, 0.017164 
19, 1000, 0.014582 
19, 1000, 0.016567 
19, 1000, 0.016522 
19, 2000, 0.060236 
19, 2000, 0.060386 
19, 2000, 0.054512 
19, 2000, 0.056702 
19, 2000, 0.056261 
19, 2000, 0.051258 
19, 3000, 0.127729 
19, 3000, 0.129345 
19, 3000, 0.129859 
19, 3000, 0.125807 
19, 3000, 0.120704 
19, 3000, 0.122178 
19, 4000, 0.226740 
19, 4000, 0.221067 
19, 4000, 0.229981 
19, 4000, 0.218349 
19, 4000, 0.219830 
19, 4000, 0.197679 
19, 5000, 0.344869 
19, 5000, 0.361834 
19, 5000, 0.307294 
19, 5000, 0.312109 
19, 5000, 0.355593 
19, 5000, 0.339971 
19, 6000, 0.495835 
19, 6000, 0.499771 
19, 6000, 0.499841 
19, 6000, 0.478984 
19, 6000, 0.474676 
19, 6000, 0.459433 
19, 7000, 0.620515 
19, 7000, 0.661992 
19, 7000, 0.628440 
19, 7000, 0.682576 
19, 7000, 0.668237 
19, 7000, 0.636839 
19, 8000, 0.865594 
19, 8000, 0.949598 
19, 8000, 0.835172 
19, 8000, 0.868696 
19, 8000, 0.837675 
19, 8000, 0.837869 
19, 9000, 1.119912 
19, 9000, 1.072099 
19, 9000, 1.117517 
19, 9000, 1.094130 
19, 9000, 1.132887 
19, 9000, 1.084799 
19, 10000, 1.341490 
19, 10000, 1.208286 
19, 10000, 1.244221 
19, 10000, 1.419858 
19, 10000, 1.431114 
19, 10000, 1.323480 
19, 11000, 1.625380 
19, 11000, 1.842932 
19, 11000, 1.784409 
19, 11000, 1.649286 
19, 11000, 1.645976 
19, 11000, 1.775213 
19, 12000, 2.159584 
19, 12000, 1.964383 
19, 12000, 1.891931 
19, 12000, 2.077949 
19, 12000, 1.911081 
19, 12000, 1.815378 
19, 13000, 2.254157 
19, 13000, 2.378391 
19, 13000, 2.183472 
19, 13000, 2.413153 
19, 13000, 2.350194 
19, 13000, 2.447096 
19, 14000, 2.843970 
19, 14000, 2.753014 
19, 14000, 2.680122 
19, 14000, 2.836857 
19, 14000, 2.767218 
19, 14000, 2.837823 
19, 15000, 3.481367 
19, 15000, 3.495257 
19, 15000, 3.374653 
19, 15000, 3.184060 
19, 15000, 3.460126 
19, 15000, 2.943201 
19, 16000, 3.658375 
19, 16000, 3.560500 
19, 16000, 3.735279 
19, 16000, 3.571561 
19, 16000, 3.605426 
19, 16000, 3.481484 
19, 17000, 3.993822 
19, 17000, 3.844470 
19, 17000, 4.053074 
19, 17000, 3.826748 
19, 17000, 3.833768 
19, 17000, 4.284153 
19, 18000, 4.585900 
19, 18000, 4.208397 
19, 18000, 4.711019 
19, 18000, 4.797709 
19, 18000, 4.514698 
19, 18000, 4.739017 
19, 19000, 4.651118 
19, 19000, 4.625909 
19, 19000, 4.646618 
19, 19000, 5.282319 
19, 19000, 4.797369 
19, 19000, 5.294608 
19, 20000, 6.066674 
19, 20000, 5.773427 
19, 20000, 5.727458 
19, 20000, 5.799151 
19, 20000, 5.421456 
19, 20000, 5.975611 
20, 1000, 0.015541 
20, 1000, 0.016918 
20, 1000, 0.018498 
20, 1000, 0.016427 
20, 1000, 0.014535 
20, 1000, 0.014873 
20, 2000, 0.052160 
20, 2000, 0.052672 
20, 2000, 0.051197 
20, 2000, 0.061217 
20, 2000, 0.054743 
20, 2000, 0.054169 
20, 3000, 0.108403 
20, 3000, 0.116509 
20, 3000, 0.123932 
20, 3000, 0.117581 
20, 3000, 0.133880 
20, 3000, 0.125026 
20, 4000, 0.212028 
20, 4000, 0.215085 
20, 4000, 0.215242 
20, 4000, 0.209615 
20, 4000, 0.211247 
20, 4000, 0.213929 
20, 5000, 0.341227 
20, 5000, 0.347552 
20, 5000, 0.333655 
20, 5000, 0.351043 
20, 5000, 0.318163 
20, 5000, 0.338711 
20, 6000, 0.504938 
20, 6000, 0.496636 
20, 6000, 0.494299 
20, 6000, 0.486310 
20, 6000, 0.490701 
20, 6000, 0.476502 
20, 7000, 0.633641 
20, 7000, 0.657716 
20, 7000, 0.681777 
20, 7000, 0.709572 
20, 7000, 0.641011 
20, 7000, 0.684534 
20, 8000, 0.906600 
20, 8000, 0.808519 
20, 8000, 0.907610 
20, 8000, 0.891917 
20, 8000, 0.886872 
20, 8000, 0.871330 
20, 9000, 1.171024 
20, 9000, 1.116550 
20, 9000, 1.111316 
20, 9000, 1.086600 
20, 9000, 1.126332 
20, 9000, 0.994537 
20, 10000, 1.354452 
20, 10000, 1.495407 
20, 10000, 1.355746 
20, 10000, 1.211328 
20, 10000, 1.353692 
20, 10000, 1.401050 
20, 11000, 1.725050 
20, 11000, 1.737991 
20, 11000, 1.757008 
20, 11000, 1.687969 
20, 11000, 1.596832 
20, 11000, 1.865785 
20, 12000, 2.236534 
20, 12000, 2.043535 
20, 12000, 1.959589 
20, 12000, 1.856770 
20, 12000, 2.034966 
20, 12000, 2.092014 
20, 13000, 2.466896 
20, 13000, 2.165379 
20, 13000, 2.403008 
20, 13000, 2.276642 
20, 13000, 2.172725 
20, 13000, 2.500117 
20, 14000, 2.542010 
20, 14000, 2.632799 
20, 14000, 2.757408 
20, 14000, 2.672076 
20, 14000, 2.642263 
20, 14000, 2.817093 
20, 15000, 3.191023 
20, 15000, 3.204882 
20, 15000, 3.160858 
20, 15000, 3.251469 
20, 15000, 2.944544 
20, 15000, 3.223800 
20, 16000, 3.263353 
20, 16000, 3.747029 
20, 16000, 3.659750 
20, 16000, 3.629456 
20, 16000, 3.400542 
20, 16000, 3.796970 
20, 17000, 4.199104 
20, 17000, 3.808356 
20, 17000, 3.709344 
20, 17000, 3.801698 
20, 17000, 4.255433 
20, 17000, 3.739669 
20, 18000, 4.469660 
20, 18000, 4.521277 
20, 18000, 4.160212 
20, 18000, 4.508855 
20, 18000, 4.216666 
20, 18000, 4.644273 
20, 19000, 4.895275 
20, 19000, 5.010880 
20, 19000, 4.956884 
20, 19000, 4.964929 
20, 19000, 4.810477 
20, 19000, 5.049022 
20, 20000, 5.648736 
20, 20000, 5.869849 
20, 20000, 5.249173 
20, 20000, 6.061485 
20, 20000, 5.746710 
20, 20000, 5.623990 
