


dp_wave
NUM_THREADS, SEQUENCE_LENGTH, SECS
9, 18000, 6.399630 
9, 18000, 6.475869 
9, 19000, 7.169162 
9, 19000, 7.133879 
9, 19000, 7.146834 
9, 19000, 7.158206 
9, 19000, 7.191591 
9, 19000, 7.179963 
9, 20000, 7.673878 
9, 20000, 7.813082 
9, 20000, 7.770728 
9, 20000, 7.798247 
9, 20000, 7.803002 
9, 20000, 7.722654 
10, 1000, 0.063368 
10, 1000, 0.071603 
10, 1000, 0.075225 
10, 1000, 0.062652 
10, 1000, 0.069253 
10, 1000, 0.076819 
10, 2000, 0.182362 
10, 2000, 0.156561 
10, 2000, 0.182538 
10, 2000, 0.197530 
10, 2000, 0.192182 
10, 2000, 0.164266 
10, 3000, 0.303444 
10, 3000, 0.290521 
10, 3000, 0.309850 
10, 3000, 0.307054 
10, 3000, 0.308014 
10, 3000, 0.310001 
10, 4000, 0.458882 
10, 4000, 0.455893 
10, 4000, 0.436400 
10, 4000, 0.449890 
10, 4000, 0.434923 
10, 4000, 0.466884 
10, 5000, 0.635176 
10, 5000, 0.618668 
10, 5000, 0.612259 
10, 5000, 0.610882 
10, 5000, 0.621566 
10, 5000, 0.621125 
10, 6000, 0.861024 
10, 6000, 0.838304 
10, 6000, 0.847355 
10, 6000, 0.828865 
10, 6000, 0.850848 
10, 6000, 0.839938 
10, 7000, 1.111233 
10, 7000, 1.084412 
10, 7000, 1.096229 
10, 7000, 1.086885 
10, 7000, 1.086860 
10, 7000, 1.116397 
10, 8000, 1.376338 
10, 8000, 1.410860 
10, 8000, 1.427243 
10, 8000, 1.418820 
10, 8000, 1.427591 
10, 8000, 1.395854 
10, 9000, 1.760094 
10, 9000, 1.750196 
10, 9000, 1.749465 
10, 9000, 1.759162 
10, 9000, 1.748434 
10, 9000, 1.761476 
10, 10000, 2.122741 
10, 10000, 2.150903 
10, 10000, 2.157724 
10, 10000, 2.152551 
10, 10000, 2.136034 
10, 10000, 2.140063 
10, 11000, 2.516114 
10, 11000, 2.538534 
10, 11000, 2.431905 
10, 11000, 2.523366 
10, 11000, 2.528156 
10, 11000, 2.519047 
10, 12000, 2.941684 
10, 12000, 2.958343 
10, 12000, 2.953306 
10, 12000, 2.968242 
10, 12000, 2.971074 
10, 12000, 2.969822 
10, 13000, 3.434678 
10, 13000, 3.439556 
10, 13000, 3.448903 
10, 13000, 3.429798 
10, 13000, 3.411388 
10, 13000, 3.432212 
10, 14000, 3.999074 
10, 14000, 3.956649 
10, 14000, 3.994432 
10, 14000, 3.999114 
10, 14000, 3.997160 
10, 14000, 4.011811 
10, 15000, 4.571913 
10, 15000, 4.615983 
10, 15000, 4.561113 
10, 15000, 4.598203 
10, 15000, 4.578391 
10, 15000, 4.583402 
10, 16000, 5.053075 
10, 16000, 5.119621 
10, 16000, 5.110275 
10, 16000, 5.091461 
10, 16000, 5.094690 
10, 16000, 5.094683 
10, 17000, 5.862464 
10, 17000, 5.797584 
10, 17000, 5.833828 
10, 17000, 5.800552 
10, 17000, 5.841316 
10, 17000, 5.828941 
10, 18000, 6.432523 
10, 18000, 6.466611 
10, 18000, 6.513376 
10, 18000, 6.501291 
10, 18000, 6.493587 
10, 18000, 6.491799 
10, 19000, 7.225812 
10, 19000, 7.234238 
10, 19000, 7.177889 
10, 19000, 7.132625 
10, 19000, 7.169962 
10, 19000, 7.240830 
10, 20000, 7.983631 
10, 20000, 7.968204 
10, 20000, 7.971941 
10, 20000, 7.989137 
10, 20000, 7.954790 
10, 20000, 7.947762 
11, 1000, 0.074564 
11, 1000, 0.085073 
11, 1000, 0.083780 
11, 1000, 0.104240 
11, 1000, 0.106896 
11, 1000, 0.107911 
11, 2000, 0.192515 
11, 2000, 0.202797 
11, 2000, 0.193234 
11, 2000, 0.195817 
11, 2000, 0.181922 
11, 2000, 0.199964 
11, 3000, 0.322536 
11, 3000, 0.323387 
11, 3000, 0.320047 
11, 3000, 0.318613 
11, 3000, 0.329953 
11, 3000, 0.317959 
11, 4000, 0.468223 
11, 4000, 0.465709 
11, 4000, 0.485931 
11, 4000, 0.489947 
11, 4000, 0.485243 
11, 4000, 0.477125 
11, 5000, 0.661692 
11, 5000, 0.655083 
11, 5000, 0.662893 
11, 5000, 0.668786 
11, 5000, 0.675286 
11, 5000, 0.663950 
11, 6000, 0.897320 
11, 6000, 0.889479 
11, 6000, 0.888941 
11, 6000, 0.871973 
11, 6000, 0.904329 
11, 6000, 0.903604 
11, 7000, 1.168482 
11, 7000, 1.178990 
11, 7000, 1.186538 
11, 7000, 1.164449 
11, 7000, 1.166224 
11, 7000, 1.165771 
11, 8000, 1.478713 
11, 8000, 1.499296 
11, 8000, 1.511925 
11, 8000, 1.485015 
11, 8000, 1.490298 
11, 8000, 1.517973 
11, 9000, 1.852791 
11, 9000, 1.827244 
11, 9000, 1.882411 
11, 9000, 1.861803 
11, 9000, 1.861105 
11, 9000, 1.857316 
11, 10000, 2.260500 
11, 10000, 2.271162 
11, 10000, 2.289579 
11, 10000, 2.294555 
11, 10000, 2.258647 
11, 10000, 2.289416 
11, 11000, 2.750066 
11, 11000, 2.747014 
11, 11000, 2.741671 
11, 11000, 2.734714 
11, 11000, 2.750620 
11, 11000, 2.723156 
11, 12000, 3.184428 
11, 12000, 3.171178 
11, 12000, 3.171516 
11, 12000, 3.184812 
11, 12000, 3.150108 
11, 12000, 3.202159 
11, 13000, 3.681767 
11, 13000, 3.691217 
11, 13000, 3.652316 
11, 13000, 3.739652 
11, 13000, 3.691577 
11, 13000, 3.689817 
11, 14000, 4.266950 
11, 14000, 4.215840 
11, 14000, 4.260528 
11, 14000, 4.248233 
11, 14000, 4.270791 
11, 14000, 4.278755 
11, 15000, 4.953058 
11, 15000, 4.897130 
11, 15000, 4.943493 
11, 15000, 4.895047 
11, 15000, 4.901991 
11, 15000, 4.910383 
11, 16000, 5.571832 
11, 16000, 5.598593 
11, 16000, 5.584355 
11, 16000, 5.622815 
11, 16000, 5.607633 
11, 16000, 5.627104 
11, 17000, 6.246393 
11, 17000, 6.230059 
11, 17000, 6.189331 
11, 17000, 6.173096 
11, 17000, 6.111356 
11, 17000, 6.180882 
11, 18000, 6.930250 
11, 18000, 6.883401 
11, 18000, 6.887642 
11, 18000, 6.897951 
11, 18000, 6.908484 
11, 18000, 6.887852 
11, 19000, 7.834095 
11, 19000, 7.717506 
11, 19000, 7.768718 
11, 19000, 7.797429 
11, 19000, 7.609648 
11, 19000, 7.792791 
11, 20000, 8.587421 
11, 20000, 8.594745 
11, 20000, 8.586038 
11, 20000, 8.483749 
11, 20000, 8.645429 
11, 20000, 8.516071 
12, 1000, 0.092829 
12, 1000, 0.092993 
12, 1000, 0.077546 
12, 1000, 0.096188 
12, 1000, 0.088584 
12, 1000, 0.091868 
12, 2000, 0.206148 
12, 2000, 0.223609 
12, 2000, 0.224749 
12, 2000, 0.187719 
12, 2000, 0.227335 
12, 2000, 0.216662 
12, 3000, 0.350230 
12, 3000, 0.343791 
12, 3000, 0.341957 
12, 3000, 0.364151 
12, 3000, 0.367468 
12, 3000, 0.352791 
12, 4000, 0.522971 
12, 4000, 0.523995 
12, 4000, 0.511277 
12, 4000, 0.517904 
12, 4000, 0.521366 
12, 4000, 0.514275 
12, 5000, 0.734406 
12, 5000, 0.730315 
12, 5000, 0.719244 
12, 5000, 0.716480 
12, 5000, 0.742753 
12, 5000, 0.736991 
12, 6000, 0.966790 
12, 6000, 1.026225 
12, 6000, 0.959289 
12, 6000, 0.960075 
12, 6000, 0.964372 
12, 6000, 0.966187 
12, 7000, 1.290532 
12, 7000, 1.251006 
12, 7000, 1.294148 
12, 7000, 1.269862 
12, 7000, 1.277650 
12, 7000, 1.263734 
12, 8000, 1.604625 
12, 8000, 1.598807 
12, 8000, 1.615119 
12, 8000, 1.599947 
12, 8000, 1.616813 
12, 8000, 1.625359 
12, 9000, 1.961131 
12, 9000, 2.023988 
12, 9000, 1.941422 
12, 9000, 1.980318 
12, 9000, 1.967760 
12, 9000, 1.995306 
12, 10000, 2.397089 
12, 10000, 2.421155 
12, 10000, 2.424751 
12, 10000, 2.439847 
12, 10000, 2.410367 
12, 10000, 2.399808 
12, 11000, 2.876235 
12, 11000, 2.887570 
12, 11000, 2.856815 
12, 11000, 2.870346 
12, 11000, 2.849343 
12, 11000, 2.855653 
12, 12000, 3.393073 
12, 12000, 3.359348 
12, 12000, 3.398943 
12, 12000, 3.378344 
12, 12000, 3.362905 
12, 12000, 3.360846 
12, 13000, 3.874123 
12, 13000, 3.897232 
12, 13000, 3.920495 
12, 13000, 3.881549 
12, 13000, 3.892385 
12, 13000, 3.893941 
12, 14000, 4.499206 
12, 14000, 4.458781 
12, 14000, 4.458408 
12, 14000, 4.497824 
12, 14000, 4.476190 
12, 14000, 4.507561 
12, 15000, 5.069018 
12, 15000, 5.080247 
12, 15000, 5.123775 
12, 15000, 5.102699 
12, 15000, 5.118203 
12, 15000, 5.144858 
12, 16000, 5.801843 
12, 16000, 5.905604 
12, 16000, 5.877972 
12, 16000, 5.807388 
12, 16000, 5.848121 
12, 16000, 5.818609 
12, 17000, 6.458649 
12, 17000, 6.505602 
12, 17000, 6.498213 
12, 17000, 6.467506 
12, 17000, 6.460007 
12, 17000, 6.513940 
12, 18000, 7.178122 
12, 18000, 7.039615 
12, 18000, 7.208528 
12, 18000, 7.243900 
12, 18000, 7.250182 
12, 18000, 7.259192 
12, 19000, 8.005017 
12, 19000, 8.020561 
12, 19000, 7.979556 
12, 19000, 7.999990 
12, 19000, 8.020693 
12, 19000, 8.019884 
12, 20000, 9.026102 
12, 20000, 8.974699 
12, 20000, 8.888613 
12, 20000, 8.973119 
12, 20000, 8.973394 
12, 20000, 8.950129 



dp_mem
NUM_THREADS, SEQUENCE_LENGTH, SECS
1, 1000, 0.130263 
1, 1000, 0.129294 
1, 1000, 0.130085 
1, 1000, 0.127417 
1, 1000, 0.131861 
1, 1000, 0.125851 
1, 2000, 0.519218 
1, 2000, 0.522756 
1, 2000, 0.526971 
1, 2000, 0.525172 
1, 2000, 0.514745 
1, 2000, 0.524457 
1, 3000, 1.159885 
1, 3000, 1.166722 
1, 3000, 1.152515 
1, 3000, 1.162517 
1, 3000, 1.161892 
1, 3000, 1.170567 
1, 4000, 2.059784 
1, 4000, 2.065773 
1, 4000, 2.067958 
1, 4000, 2.096318 
1, 4000, 2.054420 
1, 4000, 2.072910 
1, 5000, 3.253014 
1, 5000, 3.263426 
1, 5000, 3.227382 
1, 5000, 3.219701 
1, 5000, 3.224207 
1, 5000, 3.231359 
1, 6000, 4.642049 
1, 6000, 4.717186 
1, 6000, 4.658089 
1, 6000, 4.644973 
1, 6000, 4.642781 
1, 6000, 4.637371 
1, 7000, 6.311097 
1, 7000, 6.296413 
1, 7000, 6.316681 
1, 7000, 6.326442 
1, 7000, 6.324083 
1, 7000, 6.315658 
1, 8000, 8.265013 
1, 8000, 8.268994 
1, 8000, 8.256576 
1, 8000, 8.273210 
1, 8000, 8.271538 
1, 8000, 8.338430 
1, 9000, 10.436460 
1, 9000, 10.513470 
1, 9000, 10.495750 
1, 9000, 10.618673 
1, 9000, 10.447324 
1, 9000, 10.465113 
1, 10000, 12.979413 
1, 10000, 12.929144 
1, 10000, 12.942541 
1, 10000, 13.092245 
1, 10000, 12.925507 
1, 10000, 12.919566 
1, 11000, 15.753497 
1, 11000, 15.675360 
1, 11000, 15.655568 
1, 11000, 15.835214 
1, 11000, 15.684124 
1, 11000, 15.848652 
1, 12000, 18.603222 
1, 12000, 18.891136 
1, 12000, 18.587294 
1, 12000, 18.616783 
1, 12000, 18.651037 
1, 12000, 18.644102 
1, 13000, 21.892231 
1, 13000, 21.898035 
1, 13000, 21.816748 
1, 13000, 22.011353 
1, 13000, 22.066536 
1, 13000, 21.930780 
1, 14000, 25.359568 
1, 14000, 25.707830 
1, 14000, 25.514631 
1, 14000, 25.570944 
1, 14000, 25.365770 
1, 14000, 25.727015 
1, 15000, 29.203030 
1, 15000, 29.540470 
1, 15000, 29.539865 
1, 15000, 29.204208 
1, 15000, 29.211803 
1, 15000, 29.546177 
1, 16000, 33.257732 
1, 16000, 33.235352 
1, 16000, 33.280064 
1, 16000, 33.256859 
1, 16000, 33.357494 
1, 16000, 33.300762 
1, 17000, 37.821072 
1, 17000, 37.949139 
1, 17000, 37.628971 
1, 17000, 37.669502 
1, 17000, 37.695644 
1, 17000, 37.545105 
1, 18000, 42.292763 
1, 18000, 42.078335 
1, 18000, 42.034939 
1, 18000, 41.997982 
1, 18000, 41.972469 
1, 18000, 42.138042 
1, 19000, 47.082420 
1, 19000, 46.982697 
1, 19000, 47.065010 
1, 19000, 46.931931 
1, 19000, 47.211559 
1, 19000, 46.890839 
1, 20000, 53.004673 
1, 20000, 52.289555 
1, 20000, 52.749508 
1, 20000, 52.095825 
1, 20000, 52.807762 
1, 20000, 52.945530 
2, 1000, 0.288185 
2, 1000, 0.315194 
2, 1000, 0.137134 
2, 1000, 0.254871 
2, 1000, 0.286563 
2, 1000, 0.328393 
2, 2000, 1.124944 
2, 2000, 1.144527 
2, 2000, 1.118671 
2, 2000, 1.106621 
2, 2000, 1.102597 
2, 2000, 1.264024 
2, 3000, 1.137295 
2, 3000, 2.385663 
2, 3000, 1.175362 
2, 3000, 2.542644 
2, 3000, 2.699237 
2, 3000, 1.194616 
2, 4000, 4.064466 
2, 4000, 5.134102 
2, 4000, 4.322506 
2, 4000, 4.295699 
2, 4000, 4.477897 
2, 4000, 2.346866 
2, 5000, 11.050345 
2, 5000, 7.346071 
2, 5000, 7.094514 
2, 5000, 7.415089 
2, 5000, 7.384410 
2, 5000, 6.630825 
2, 6000, 8.948909 
2, 6000, 4.881568 
2, 6000, 9.579824 
2, 6000, 6.439550 
2, 6000, 9.713667 
2, 6000, 12.627820 
2, 7000, 12.741418 
2, 7000, 16.069084 
2, 7000, 14.811480 
2, 7000, 13.229199 
2, 7000, 12.916338 
2, 7000, 13.772447 
2, 8000, 19.402411 
2, 8000, 16.961271 
2, 8000, 17.268686 
2, 8000, 19.144163 
2, 8000, 18.049257 
2, 8000, 17.095882 
2, 9000, 22.365799 
2, 9000, 34.290283 
2, 9000, 21.746750 
2, 9000, 21.897514 
2, 9000, 20.961935 
2, 9000, 20.297607 
2, 10000, 26.680935 
2, 10000, 33.941383 
2, 10000, 12.989012 
2, 10000, 29.137426 
2, 10000, 27.509155 
2, 10000, 29.026852 
2, 11000, 35.731945 
2, 11000, 34.386372 
2, 11000, 30.509369 
2, 11000, 38.750343 
2, 11000, 37.989967 
2, 11000, 31.543741 
2, 12000, 41.782806 
2, 12000, 39.646397 
2, 12000, 40.134167 
2, 12000, 36.919834 
2, 12000, 39.576164 
2, 12000, 43.432362 
2, 13000, 43.723766 
2, 13000, 72.058739 
2, 13000, 44.449055 
2, 13000, 45.813374 
2, 13000, 54.283707 
2, 13000, 47.895241 
2, 14000, 61.064037 
2, 14000, 55.684944 
2, 14000, 61.819565 
2, 14000, 43.113735 
2, 14000, 40.094582 
2, 14000, 57.523136 
2, 15000, 64.766624 
2, 15000, 60.654331 
2, 15000, 77.000801 
2, 15000, 66.773392 
2, 15000, 67.636467 
2, 15000, 55.682598 
2, 16000, 67.623093 
2, 16000, 85.794609 
2, 16000, 76.479958 
2, 16000, 66.816704 
2, 16000, 70.698883 
2, 16000, 70.180275 
2, 17000, 85.024712 
2, 17000, 77.276291 
2, 17000, 100.411720 
2, 17000, 79.746956 
2, 17000, 77.122185 
2, 17000, 114.684586 
2, 18000, 82.560905 
2, 18000, 95.173927 
2, 18000, 87.719101 
2, 18000, 85.392792 
2, 18000, 88.465439 
2, 18000, 114.103775 
2, 19000, 99.450600 
2, 19000, 119.772430 
2, 19000, 103.548935 
2, 19000, 104.554802 
2, 19000, 106.628654 
2, 19000, 110.674156 
2, 20000, 106.724144 
2, 20000, 112.353088 
2, 20000, 105.031136 
2, 20000, 101.178551 
2, 20000, 152.274429 
2, 20000, 103.754364 
3, 1000, 0.614851 
3, 1000, 0.578749 
3, 1000, 0.526084 
3, 1000, 0.571717 
3, 1000, 0.571489 
3, 1000, 0.603956 
3, 2000, 2.530415 
3, 2000, 2.259008 
3, 2000, 2.203408 
3, 2000, 2.279592 
3, 2000, 2.105444 
3, 2000, 2.404565 
3, 3000, 5.256966 
3, 3000, 4.905435 
3, 3000, 5.341006 
3, 3000, 5.178469 
3, 3000, 4.986440 
3, 3000, 5.326021 
3, 4000, 9.722967 
3, 4000, 9.541489 
3, 4000, 9.552244 
3, 4000, 9.185128 
3, 4000, 9.093217 
3, 4000, 9.731141 
3, 5000, 15.385045 
3, 5000, 14.619562 
3, 5000, 15.304420 
3, 5000, 15.266138 
3, 5000, 14.864064 
3, 5000, 14.113706 
3, 6000, 20.858416 
3, 6000, 22.014259 
3, 6000, 22.423599 
3, 6000, 22.072773 
3, 6000, 21.386145 
3, 6000, 21.109066 
3, 7000, 30.541403 
3, 7000, 28.068233 
3, 7000, 31.039017 
3, 7000, 31.476515 
3, 7000, 27.951317 
3, 7000, 29.324009 
3, 8000, 39.130180 
3, 8000, 37.437325 
3, 8000, 36.042286 
3, 8000, 40.312592 
3, 8000, 39.129501 
3, 8000, 40.584930 
3, 9000, 48.732693 
3, 9000, 49.562012 
3, 9000, 48.767582 
3, 9000, 54.448856 
3, 9000, 51.684635 
3, 9000, 49.365555 
3, 10000, 60.290977 
3, 10000, 59.904633 
3, 10000, 59.114452 
3, 10000, 64.596756 
3, 10000, 60.800793 
3, 10000, 62.142132 
3, 11000, 76.457710 
3, 11000, 71.386246 
3, 11000, 71.681969 
3, 11000, 82.012032 
3, 11000, 70.795967 
3, 11000, 75.068085 
3, 12000, 86.292862 
3, 12000, 87.442039 
3, 12000, 88.067184 
3, 12000, 91.367531 
3, 12000, 90.044685 
3, 12000, 88.266724 
3, 13000, 100.892448 
3, 13000, 104.192886 
3, 13000, 101.761131 
3, 13000, 103.218628 
3, 13000, 104.878021 
3, 13000, 103.059952 
3, 14000, 120.289253 
3, 14000, 121.683907 
3, 14000, 119.588089 
3, 14000, 130.999176 
3, 14000, 116.608856 
3, 14000, 124.974632 
3, 15000, 138.589569 
3, 15000, 138.513214 
3, 15000, 135.882233 
3, 15000, 132.025269 
3, 15000, 135.708878 
3, 15000, 136.846985 
3, 16000, 150.624481 
3, 16000, 160.075287 
3, 16000, 155.982407 
3, 16000, 155.003494 
3, 16000, 156.526382 
3, 16000, 155.232864 
3, 17000, 176.775681 
3, 17000, 170.796921 
3, 17000, 179.954285 
3, 17000, 177.063202 
3, 17000, 178.804504 
3, 17000, 168.866547 
3, 18000, 200.944138 
3, 18000, 202.332443 
3, 18000, 189.309464 
3, 18000, 192.673294 
3, 18000, 203.987747 
3, 18000, 203.796967 
3, 19000, 232.425583 
3, 19000, 213.998077 
3, 19000, 223.460968 
3, 19000, 214.659775 
3, 19000, 220.730392 
3, 19000, 219.351120 
3, 20000, 247.216904 
3, 20000, 238.256927 
3, 20000, 237.679184 
3, 20000, 258.129181 
3, 20000, 245.356125 
3, 20000, 273.001099 
4, 1000, 0.997191 
4, 1000, 0.990196 
4, 1000, 1.023998 
4, 1000, 1.012399 
4, 1000, 1.014434 
4, 1000, 0.968233 
4, 2000, 4.217966 
4, 2000, 4.258586 
4, 2000, 4.150962 
4, 2000, 4.168144 
4, 2000, 4.231593 
4, 2000, 3.989336 
4, 3000, 9.457744 
4, 3000, 9.670691 
4, 3000, 9.483524 
4, 3000, 9.190621 
4, 3000, 9.603001 
4, 3000, 9.297963 
4, 4000, 16.495054 
4, 4000, 16.290012 
4, 4000, 16.670616 
4, 4000, 16.973757 
4, 4000, 16.700844 
4, 4000, 16.372791 
4, 5000, 26.222652 
4, 5000, 25.809883 
4, 5000, 26.122980 
4, 5000, 25.736834 
4, 5000, 26.582289 
4, 5000, 26.344154 
4, 6000, 38.687248 
4, 6000, 37.536076 
4, 6000, 38.362926 
4, 6000, 38.325039 
4, 6000, 37.099472 
4, 6000, 38.905506 
4, 7000, 50.813656 
4, 7000, 54.143974 
4, 7000, 51.773125 
4, 7000, 51.743748 
4, 7000, 53.967735 
4, 7000, 52.478210 
4, 8000, 67.897537 
4, 8000, 64.522202 
4, 8000, 65.542831 
4, 8000, 67.743172 
4, 8000, 67.209633 
4, 8000, 69.233772 
4, 9000, 84.916939 
4, 9000, 84.191261 
4, 9000, 84.072182 
4, 9000, 90.073174 
4, 9000, 87.172455 
4, 9000, 85.404579 
4, 10000, 104.694107 
4, 10000, 105.798996 
4, 10000, 103.876602 
4, 10000, 104.623795 
4, 10000, 105.032417 
4, 10000, 109.012772 
4, 11000, 127.895363 
4, 11000, 128.984894 
4, 11000, 128.374741 
4, 11000, 131.074173 
4, 11000, 121.388504 
4, 11000, 127.696198 
4, 12000, 147.165527 
4, 12000, 150.935898 
4, 12000, 148.214737 
4, 12000, 152.125153 
4, 12000, 154.927917 
4, 12000, 153.176544 
4, 13000, 174.046188 
4, 13000, 175.244843 
4, 13000, 177.624634 
4, 13000, 175.964172 
4, 13000, 171.054810 
4, 13000, 180.594818 
4, 14000, 209.907288 
4, 14000, 210.080292 
4, 14000, 207.134537 
4, 14000, 212.257462 
4, 14000, 211.712585 
4, 14000, 203.061874 
4, 15000, 231.074615 
4, 15000, 246.714066 
4, 15000, 239.588654 
4, 15000, 238.711624 
4, 15000, 242.906342 
4, 15000, 243.096359 
4, 16000, 268.385101 
4, 16000, 278.959351 
4, 16000, 269.118439 
4, 16000, 268.857117 
4, 16000, 272.385590 
4, 16000, 274.875580 
4, 17000, 302.880127 
4, 17000, 310.664551 
4, 17000, 304.276733 
4, 17000, 309.891876 
4, 17000, 304.068390 
4, 17000, 301.695557 
4, 18000, 345.372009 
4, 18000, 342.773865 
4, 18000, 346.639801 
4, 18000, 351.817566 
4, 18000, 348.009583 
4, 18000, 341.593903 
4, 19000, 380.759308 
4, 19000, 385.581726 
4, 19000, 393.017548 
4, 19000, 373.697845 
4, 19000, 378.047516 
4, 19000, 391.108154 
4, 20000, 439.228485 
4, 20000, 428.326385 
4, 20000, 401.543396 
4, 20000, 431.777740 
4, 20000, 435.578857 
4, 20000, 432.041046 
5, 1000, 1.207616 
5, 1000, 1.201164 
5, 1000, 1.214297 
5, 1000, 1.202186 
5, 1000, 1.200214 
5, 1000, 1.235673 
5, 2000, 4.730311 
5, 2000, 4.869600 
5, 2000, 4.933392 
5, 2000, 5.150672 
5, 2000, 4.522673 
5, 2000, 4.809846 
5, 3000, 11.003124 
5, 3000, 11.036904 
5, 3000, 11.135720 
5, 3000, 11.132565 
5, 3000, 10.974740 
5, 3000, 10.956870 
5, 4000, 20.115505 
5, 4000, 19.802574 
5, 4000, 19.863363 
5, 4000, 19.743511 
5, 4000, 19.417833 
5, 4000, 19.493958 
5, 5000, 30.913996 
5, 5000, 30.622980 
5, 5000, 30.604712 
5, 5000, 31.822632 
5, 5000, 30.271685 
5, 5000, 30.627291 
5, 6000, 44.749451 
5, 6000, 44.695435 
5, 6000, 44.250587 
5, 6000, 45.410992 
5, 6000, 44.595737 
5, 6000, 46.006664 
5, 7000, 62.071232 
5, 7000, 61.833736 
5, 7000, 58.968834 
5, 7000, 61.086674 
5, 7000, 61.621387 
5, 7000, 58.851849 
5, 8000, 79.113235 
5, 8000, 79.472275 
5, 8000, 78.542305 
5, 8000, 80.082306 
5, 8000, 81.693680 
5, 8000, 78.850624 
5, 9000, 101.182205 
5, 9000, 101.045456 
5, 9000, 98.571556 
5, 9000, 101.679855 
5, 9000, 100.777138 
5, 9000, 100.994072 
5, 10000, 127.136627 
5, 10000, 122.392197 
5, 10000, 124.308487 
5, 10000, 125.599274 
5, 10000, 125.745506 
5, 10000, 125.592255 
5, 11000, 147.153717 
5, 11000, 148.269135 
5, 11000, 149.698135 
5, 11000, 150.656921 
5, 11000, 154.306732 
5, 11000, 148.442154 
5, 12000, 180.529480 
5, 12000, 181.161346 
5, 12000, 177.562393 
5, 12000, 181.605453 
5, 12000, 180.424667 
5, 12000, 184.094193 
5, 13000, 213.310287 
5, 13000, 210.042496 
5, 13000, 210.105362 
5, 13000, 214.989471 
5, 13000, 208.037766 
5, 13000, 213.961380 
5, 14000, 244.876099 
5, 14000, 245.787460 
5, 14000, 247.192795 
5, 14000, 243.219055 
5, 14000, 244.475006 
5, 14000, 248.741562 
5, 15000, 279.375275 
5, 15000, 286.738556 
5, 15000, 281.075775 
5, 15000, 285.643829 
5, 15000, 286.376373 
5, 15000, 277.553101 
5, 16000, 318.851227 
5, 16000, 324.746216 
5, 16000, 323.225616 
5, 16000, 322.143982 
5, 16000, 319.104401 
5, 16000, 322.677795 
5, 17000, 360.198669 
5, 17000, 362.104431 
5, 17000, 356.795746 
5, 17000, 361.517426 
5, 17000, 373.111908 
5, 17000, 366.625732 
5, 18000, 409.253601 
5, 18000, 399.991913 
5, 18000, 406.537537 
5, 18000, 407.393433 
5, 18000, 414.596436 
5, 18000, 411.306030 
5, 19000, 456.564880 
5, 19000, 465.029327 
5, 19000, 451.405640 
5, 19000, 454.950775 
5, 19000, 453.192017 
5, 19000, 451.889374 
5, 20000, 509.894073 
5, 20000, 510.242371 
5, 20000, 507.501190 
5, 20000, 498.899750 
5, 20000, 490.651611 
5, 20000, 520.549805 
6, 1000, 1.339583 
6, 1000, 1.348324 
6, 1000, 1.317141 
6, 1000, 1.357429 
6, 1000, 1.298604 
6, 1000, 1.304871 
6, 2000, 5.560895 
6, 2000, 5.393415 
6, 2000, 5.887131 
6, 2000, 5.440088 
6, 2000, 5.258352 
6, 2000, 5.144715 
6, 3000, 12.118610 
6, 3000, 12.326807 
6, 3000, 12.289336 
6, 3000, 12.444925 
6, 3000, 11.968836 
6, 3000, 12.058367 
6, 4000, 21.543653 
6, 4000, 21.684359 
6, 4000, 21.663946 
6, 4000, 21.557503 
6, 4000, 21.520821 
6, 4000, 21.566607 
6, 5000, 35.056911 
6, 5000, 34.547825 
6, 5000, 34.467556 
6, 5000, 34.091305 
6, 5000, 34.301704 
6, 5000, 33.584755 
6, 6000, 48.585739 
6, 6000, 49.163349 
6, 6000, 49.644001 
6, 6000, 48.359844 
6, 6000, 49.171883 
6, 6000, 49.564533 
6, 7000, 69.712509 
6, 7000, 66.341499 
6, 7000, 64.825203 
6, 7000, 66.606705 
6, 7000, 66.785133 
6, 7000, 66.405731 
6, 8000, 87.923714 
6, 8000, 89.033882 
6, 8000, 86.662819 
6, 8000, 86.358177 
6, 8000, 87.141922 
6, 8000, 87.257530 
6, 9000, 110.670952 
6, 9000, 112.148354 
6, 9000, 112.662903 
6, 9000, 110.547363 
6, 9000, 108.417641 
6, 9000, 111.883980 
6, 10000, 136.429276 
6, 10000, 136.522369 
6, 10000, 136.523560 
6, 10000, 134.945709 
6, 10000, 139.515900 
6, 10000, 138.692947 
6, 11000, 164.892700 
6, 11000, 165.137604 
6, 11000, 166.725830 
6, 11000, 166.587250 
6, 11000, 169.418900 
6, 11000, 168.805069 
6, 12000, 196.215118 
6, 12000, 195.365112 
6, 12000, 197.056808 
6, 12000, 204.799698 
6, 12000, 193.955688 
6, 12000, 196.823776 
6, 13000, 236.046082 
6, 13000, 235.794678 
6, 13000, 233.993362 
6, 13000, 230.432861 
6, 13000, 229.998703 
6, 13000, 235.210114 
6, 14000, 269.139008 
6, 14000, 268.886414 
6, 14000, 270.872223 
6, 14000, 269.707367 
6, 14000, 271.852081 
6, 14000, 276.246948 
6, 15000, 303.064789 
6, 15000, 311.904175 
6, 15000, 310.689636 
6, 15000, 313.576447 
6, 15000, 307.705933 
6, 15000, 309.091156 
6, 16000, 354.707550 
6, 16000, 365.507446 
6, 16000, 354.311310 
6, 16000, 345.129639 
6, 16000, 352.759094 
6, 16000, 350.638458 
6, 17000, 394.567352 
